number_recipients,year,filing_id,ein,desc_noncash_assistance,amount_cash_grant,method_valuation,job_id,type_of_grant_assistance,pdf_key,region,manner_cash_disbursement,amount_noncash_assistance,source_url,index
205,2009,953402002_2009,953402002,Refurbished Wheelchairs distributed to disabled individuals,0,,2966b3d9edaae9eb6b5d8da4dd58bc132ebb59d517f31f7ab55cf1e5db3ed51c,Wheelchair distribution,EIN_953402002_YEAR_2009_FORMTYPE_990.pdf,Middle East/ N Africa,,85280,https://projects.propublica.org/nonprofits/download-filing?path=2012_09_EO%2F95-3402002_990_200912.pdf,
837,2009,953402002_2009,953402002,Refurbished Wheelchairs distributed to disabled individuals,0,,2966b3d9edaae9eb6b5d8da4dd58bc132ebb59d517f31f7ab55cf1e5db3ed51c,Wheelchair distribution,EIN_953402002_YEAR_2009_FORMTYPE_990.pdf,South America,,348192,https://projects.propublica.org/nonprofits/download-filing?path=2012_09_EO%2F95-3402002_990_200912.pdf,
202,2009,953402002_2009,953402002,Refurbished Wheelchairs distributed to disabled individuals,0,,2966b3d9edaae9eb6b5d8da4dd58bc132ebb59d517f31f7ab55cf1e5db3ed51c,Wheelchair distribution,EIN_953402002_YEAR_2009_FORMTYPE_990.pdf,South Asia,,84032,https://projects.propublica.org/nonprofits/download-filing?path=2012_09_EO%2F95-3402002_990_200912.pdf,
820,2009,953402002_2009,953402002,Refurbished Wheelchairs distributed to disabled individuals,0,,2966b3d9edaae9eb6b5d8da4dd58bc132ebb59d517f31f7ab55cf1e5db3ed51c,Wheelchair distribution,EIN_953402002_YEAR_2009_FORMTYPE_990.pdf,Sub Sahara Africa,,341120,https://projects.propublica.org/nonprofits/download-filing?path=2012_09_EO%2F95-3402002_990_200912.pdf,
200,2009,953402002_2009,953402002,Refurbished Wheelchairs distributed to disabled individuals,0,,2966b3d9edaae9eb6b5d8da4dd58bc132ebb59d517f31f7ab55cf1e5db3ed51c,Wheelchair distribution,EIN_953402002_YEAR_2009_FORMTYPE_990.pdf,Russia/Ukraine,,83200,https://projects.propublica.org/nonprofits/download-filing?path=2012_09_EO%2F95-3402002_990_200912.pdf,
402,2009,953402002_2009,953402002,Refurbished Wheelchairs distributed to disabled individuals,0,,2966b3d9edaae9eb6b5d8da4dd58bc132ebb59d517f31f7ab55cf1e5db3ed51c,Wheelchair distribution,EIN_953402002_YEAR_2009_FORMTYPE_990.pdf,North America/Mexico,,167232,https://projects.propublica.org/nonprofits/download-filing?path=2012_09_EO%2F95-3402002_990_200912.pdf,
1711,2010,953402002_2010,953402002,Refurbished Wheelchairs distributed to disabled individuals,0,,d7503558446a1ecd3776380f534e78989a7cb706ec273f13e9dfcf69f405af0f,Wheelchair distribution,EIN_953402002_YEAR_2010_FORMTYPE_990.pdf,Central America and the Caribbean,,878735,https://projects.propublica.org/nonprofits/download-filing?path=2012_09_EO%2F95-3402002_990_201012.pdf,
1040,2010,953402002_2010,953402002,Refurbished Wheelchairs distributed to disabled individuals,0,,d7503558446a1ecd3776380f534e78989a7cb706ec273f13e9dfcf69f405af0f,Wheelchair distribution,EIN_953402002_YEAR_2010_FORMTYPE_990.pdf,East Asia and the Pacific,,534123,https://projects.propublica.org/nonprofits/download-filing?path=2012_09_EO%2F95-3402002_990_201012.pdf,
640,2010,953402002_2010,953402002,Refurbished Wheelchairs distributed to disabled individuals,0,,d7503558446a1ecd3776380f534e78989a7cb706ec273f13e9dfcf69f405af0f,Wheelchair distribution,EIN_953402002_YEAR_2010_FORMTYPE_990.pdf,Europe (Including Iceland & Greenland),,328691,https://projects.propublica.org/nonprofits/download-filing?path=2012_09_EO%2F95-3402002_990_201012.pdf,
328,2010,953402002_2010,953402002,Refurbished Wheelchairs distributed to disabled individuals,0,,d7503558446a1ecd3776380f534e78989a7cb706ec273f13e9dfcf69f405af0f,Wheelchair distribution,EIN_953402002_YEAR_2010_FORMTYPE_990.pdf,Middle East and North Africa,,168454,https://projects.propublica.org/nonprofits/download-filing?path=2012_09_EO%2F95-3402002_990_201012.pdf,
1041,2010,953402002_2010,953402002,Refurbished Wheelchairs distributed to disabled individuals,0,,d7503558446a1ecd3776380f534e78989a7cb706ec273f13e9dfcf69f405af0f,Wheelchair distribution,EIN_953402002_YEAR_2010_FORMTYPE_990.pdf,South America,,534636,https://projects.propublica.org/nonprofits/download-filing?path=2012_09_EO%2F95-3402002_990_201012.pdf,
225,2010,953402002_2010,953402002,Refurbished Wheelchairs distributed to disabled individuals,0,,d7503558446a1ecd3776380f534e78989a7cb706ec273f13e9dfcf69f405af0f,Wheelchair distribution,EIN_953402002_YEAR_2010_FORMTYPE_990.pdf,South Asia,,115555,https://projects.propublica.org/nonprofits/download-filing?path=2012_09_EO%2F95-3402002_990_201012.pdf,
535,2010,953402002_2010,953402002,Refurbished Wheelchairs distributed to disabled individuals,0,,d7503558446a1ecd3776380f534e78989a7cb706ec273f13e9dfcf69f405af0f,Wheelchair distribution,EIN_953402002_YEAR_2010_FORMTYPE_990.pdf,Sub-Saharan Africa,,274765,https://projects.propublica.org/nonprofits/download-filing?path=2012_09_EO%2F95-3402002_990_201012.pdf,
200,2010,953402002_2010,953402002,Refurbished Wheelchairs distributed to disabled individuals,0,,d7503558446a1ecd3776380f534e78989a7cb706ec273f13e9dfcf69f405af0f,Wheelchair distribution,EIN_953402002_YEAR_2010_FORMTYPE_990.pdf,Russia & the Newly Independent States,,102716,https://projects.propublica.org/nonprofits/download-filing?path=2012_09_EO%2F95-3402002_990_201012.pdf,
600,2010,953402002_2010,953402002,Refurbished Wheelchairs distributed to disabled individuals,0,,d7503558446a1ecd3776380f534e78989a7cb706ec273f13e9dfcf69f405af0f,distribution,EIN_953402002_YEAR_2010_FORMTYPE_990.pdf,North America,,308148,https://projects.propublica.org/nonprofits/download-filing?path=2012_09_EO%2F95-3402002_990_201012.pdf,
,2010,202719196_2010,202719196,,,,1b90501519eb073205f5ac48ab7cc77ed7740753e7323cab85fc4d0baf08a892,(12),EIN_202719196_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F20-2719196_990_201012.pdf,
,2010,202719196_2010,202719196,,,,1b90501519eb073205f5ac48ab7cc77ed7740753e7323cab85fc4d0baf08a892,(13),EIN_202719196_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F20-2719196_990_201012.pdf,
,2010,202719196_2010,202719196,,,,1b90501519eb073205f5ac48ab7cc77ed7740753e7323cab85fc4d0baf08a892,(14),EIN_202719196_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F20-2719196_990_201012.pdf,
,2010,202719196_2010,202719196,,,,1b90501519eb073205f5ac48ab7cc77ed7740753e7323cab85fc4d0baf08a892,(15),EIN_202719196_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F20-2719196_990_201012.pdf,
,2010,202719196_2010,202719196,,,,1b90501519eb073205f5ac48ab7cc77ed7740753e7323cab85fc4d0baf08a892,(16),EIN_202719196_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F20-2719196_990_201012.pdf,
,2010,202719196_2010,202719196,,,,1b90501519eb073205f5ac48ab7cc77ed7740753e7323cab85fc4d0baf08a892,(17),EIN_202719196_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F20-2719196_990_201012.pdf,
,2010,202719196_2010,202719196,,,,1b90501519eb073205f5ac48ab7cc77ed7740753e7323cab85fc4d0baf08a892,(18),EIN_202719196_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F20-2719196_990_201012.pdf,
,2010,202719196_2010,202719196,,,,1b90501519eb073205f5ac48ab7cc77ed7740753e7323cab85fc4d0baf08a892,(1),EIN_202719196_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F20-2719196_990_201012.pdf,
,2010,202719196_2010,202719196,,,,1b90501519eb073205f5ac48ab7cc77ed7740753e7323cab85fc4d0baf08a892,(2),EIN_202719196_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F20-2719196_990_201012.pdf,
,2010,202719196_2010,202719196,,,,1b90501519eb073205f5ac48ab7cc77ed7740753e7323cab85fc4d0baf08a892,(3),EIN_202719196_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F20-2719196_990_201012.pdf,
,2010,202719196_2010,202719196,,,,1b90501519eb073205f5ac48ab7cc77ed7740753e7323cab85fc4d0baf08a892,(4),EIN_202719196_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F20-2719196_990_201012.pdf,
,2010,202719196_2010,202719196,,,,1b90501519eb073205f5ac48ab7cc77ed7740753e7323cab85fc4d0baf08a892,(5),EIN_202719196_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F20-2719196_990_201012.pdf,
,2010,202719196_2010,202719196,,,,1b90501519eb073205f5ac48ab7cc77ed7740753e7323cab85fc4d0baf08a892,(6),EIN_202719196_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F20-2719196_990_201012.pdf,
,2010,202719196_2010,202719196,,,,1b90501519eb073205f5ac48ab7cc77ed7740753e7323cab85fc4d0baf08a892,(7),EIN_202719196_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F20-2719196_990_201012.pdf,
,2010,202719196_2010,202719196,,,,1b90501519eb073205f5ac48ab7cc77ed7740753e7323cab85fc4d0baf08a892,(8),EIN_202719196_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F20-2719196_990_201012.pdf,
,2010,202719196_2010,202719196,,,,1b90501519eb073205f5ac48ab7cc77ed7740753e7323cab85fc4d0baf08a892,(9),EIN_202719196_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F20-2719196_990_201012.pdf,
,2010,202719196_2010,202719196,,,,1b90501519eb073205f5ac48ab7cc77ed7740753e7323cab85fc4d0baf08a892,(10),EIN_202719196_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F20-2719196_990_201012.pdf,
,2010,202719196_2010,202719196,,,,1b90501519eb073205f5ac48ab7cc77ed7740753e7323cab85fc4d0baf08a892,(11),EIN_202719196_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F20-2719196_990_201012.pdf,
,2010,113527658_2010,113527658,,,110,b48391d731cab29b074d359c502f7cc6059a7c2da4154643d34c65ead21eab70,,EIN_113527658_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F11-3527658_990_201006.pdf,0
,2010,113527658_2010,113527658,Schedule F,,09902009,b48391d731cab29b074d359c502f7cc6059a7c2da4154643d34c65ead21eab70,,EIN_113527658_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F11-3527658_990_201006.pdf,1
1,2009,550835528_2009,550835528,,,,9e4a2b9cc2cce2a51bf14bc8807b8ac444bb8ce4fb125b9b87585134a55d0047,SCHOLARLY RSRCH-BOO MANUSCRIPT,EIN_550835528_YEAR_2009_FORMTYPE_990.pdf,EUROPE,BNK CHECK,,https://projects.propublica.org/nonprofits/download-filing?path=2010_12_EO%2F55-0835528_990_200912.pdf,
1,2009,550835528_2009,550835528,,,,9e4a2b9cc2cce2a51bf14bc8807b8ac444bb8ce4fb125b9b87585134a55d0047,RSRCH & DEVELOP - NATURAL LAWSR FELLOW,EIN_550835528_YEAR_2009_FORMTYPE_990.pdf,EUROPE,BNK CHECK,,https://projects.propublica.org/nonprofits/download-filing?path=2010_12_EO%2F55-0835528_990_200912.pdf,
4,2009,550835528_2009,550835528,,,,9e4a2b9cc2cce2a51bf14bc8807b8ac444bb8ce4fb125b9b87585134a55d0047,GRAD STU GRANTS- CAMBRIDGE STUDY PROJECT,EIN_550835528_YEAR_2009_FORMTYPE_990.pdf,EUROPE,BNK CHECK,,https://projects.propublica.org/nonprofits/download-filing?path=2010_12_EO%2F55-0835528_990_200912.pdf,
1,2009,550835528_2009,550835528,,,,9e4a2b9cc2cce2a51bf14bc8807b8ac444bb8ce4fb125b9b87585134a55d0047,GRAD ST ACAD RSRCH,EIN_550835528_YEAR_2009_FORMTYPE_990.pdf,EUROPE,BNK CHECK,,https://projects.propublica.org/nonprofits/download-filing?path=2010_12_EO%2F55-0835528_990_200912.pdf,
1,2009,550835528_2009,550835528,,,,9e4a2b9cc2cce2a51bf14bc8807b8ac444bb8ce4fb125b9b87585134a55d0047,2-DAY CONFERENCE ADMIN-SR FELLOW,EIN_550835528_YEAR_2009_FORMTYPE_990.pdf,EUROPE,BNK CHECK,,https://projects.propublica.org/nonprofits/download-filing?path=2010_12_EO%2F55-0835528_990_200912.pdf,
0,2010,550835528_2010,550835528,,0,,ca31fe2e49cb4d770bb9dbebb4f389a9e038838cb3b8cc238fa674b5ec8d04b1,(12),EIN_550835528_YEAR_2010_FORMTYPE_990.pdf,,,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F55-0835528_990_201012.pdf,
0,2010,550835528_2010,550835528,,0,,ca31fe2e49cb4d770bb9dbebb4f389a9e038838cb3b8cc238fa674b5ec8d04b1,(13),EIN_550835528_YEAR_2010_FORMTYPE_990.pdf,,,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F55-0835528_990_201012.pdf,
0,2010,550835528_2010,550835528,,0,,ca31fe2e49cb4d770bb9dbebb4f389a9e038838cb3b8cc238fa674b5ec8d04b1,(14),EIN_550835528_YEAR_2010_FORMTYPE_990.pdf,,,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F55-0835528_990_201012.pdf,
0,2010,550835528_2010,550835528,,0,,ca31fe2e49cb4d770bb9dbebb4f389a9e038838cb3b8cc238fa674b5ec8d04b1,(15),EIN_550835528_YEAR_2010_FORMTYPE_990.pdf,,,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F55-0835528_990_201012.pdf,
0,2010,550835528_2010,550835528,,0,,ca31fe2e49cb4d770bb9dbebb4f389a9e038838cb3b8cc238fa674b5ec8d04b1,(16),EIN_550835528_YEAR_2010_FORMTYPE_990.pdf,,,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F55-0835528_990_201012.pdf,
0,2010,550835528_2010,550835528,,0,,ca31fe2e49cb4d770bb9dbebb4f389a9e038838cb3b8cc238fa674b5ec8d04b1,(17),EIN_550835528_YEAR_2010_FORMTYPE_990.pdf,,,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F55-0835528_990_201012.pdf,
0,2010,550835528_2010,550835528,,0,,ca31fe2e49cb4d770bb9dbebb4f389a9e038838cb3b8cc238fa674b5ec8d04b1,(18),EIN_550835528_YEAR_2010_FORMTYPE_990.pdf,,,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F55-0835528_990_201012.pdf,
1,2010,550835528_2010,550835528,,25000,,ca31fe2e49cb4d770bb9dbebb4f389a9e038838cb3b8cc238fa674b5ec8d04b1,Europe (1) Research Program-Natural Law,EIN_550835528_YEAR_2010_FORMTYPE_990.pdf,,US Bank Ck,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F55-0835528_990_201012.pdf,
6,2010,550835528_2010,550835528,,60100,,ca31fe2e49cb4d770bb9dbebb4f389a9e038838cb3b8cc238fa674b5ec8d04b1,Europe (2) Grad Student Studies,EIN_550835528_YEAR_2010_FORMTYPE_990.pdf,,US Bank Ck,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F55-0835528_990_201012.pdf,
0,2010,550835528_2010,550835528,,0,,ca31fe2e49cb4d770bb9dbebb4f389a9e038838cb3b8cc238fa674b5ec8d04b1,(3),EIN_550835528_YEAR_2010_FORMTYPE_990.pdf,,,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F55-0835528_990_201012.pdf,
0,2010,550835528_2010,550835528,,0,,ca31fe2e49cb4d770bb9dbebb4f389a9e038838cb3b8cc238fa674b5ec8d04b1,(4),EIN_550835528_YEAR_2010_FORMTYPE_990.pdf,,,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F55-0835528_990_201012.pdf,
0,2010,550835528_2010,550835528,,0,,ca31fe2e49cb4d770bb9dbebb4f389a9e038838cb3b8cc238fa674b5ec8d04b1,(5),EIN_550835528_YEAR_2010_FORMTYPE_990.pdf,,,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F55-0835528_990_201012.pdf,
0,2010,550835528_2010,550835528,,0,,ca31fe2e49cb4d770bb9dbebb4f389a9e038838cb3b8cc238fa674b5ec8d04b1,(6),EIN_550835528_YEAR_2010_FORMTYPE_990.pdf,,,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F55-0835528_990_201012.pdf,
0,2010,550835528_2010,550835528,,0,,ca31fe2e49cb4d770bb9dbebb4f389a9e038838cb3b8cc238fa674b5ec8d04b1,(7),EIN_550835528_YEAR_2010_FORMTYPE_990.pdf,,,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F55-0835528_990_201012.pdf,
0,2010,550835528_2010,550835528,,0,,ca31fe2e49cb4d770bb9dbebb4f389a9e038838cb3b8cc238fa674b5ec8d04b1,(8),EIN_550835528_YEAR_2010_FORMTYPE_990.pdf,,,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F55-0835528_990_201012.pdf,
0,2010,550835528_2010,550835528,,0,,ca31fe2e49cb4d770bb9dbebb4f389a9e038838cb3b8cc238fa674b5ec8d04b1,(9),EIN_550835528_YEAR_2010_FORMTYPE_990.pdf,,,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F55-0835528_990_201012.pdf,
0,2010,550835528_2010,550835528,,0,,ca31fe2e49cb4d770bb9dbebb4f389a9e038838cb3b8cc238fa674b5ec8d04b1,(10),EIN_550835528_YEAR_2010_FORMTYPE_990.pdf,,,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F55-0835528_990_201012.pdf,
0,2010,550835528_2010,550835528,,0,,ca31fe2e49cb4d770bb9dbebb4f389a9e038838cb3b8cc238fa674b5ec8d04b1,(11),EIN_550835528_YEAR_2010_FORMTYPE_990.pdf,,,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F55-0835528_990_201012.pdf,
13,2009,383001876_2009,383001876,,8500,,0206df0fb6f9e8938409471d158b55cf8bd77194e18e4d2e6edfc00d6e7812fb,Canadian Student Tuition Subsidy Students payment of $250 for each the 3 terms that they live campus,EIN_383001876_YEAR_2009_FORMTYPE_990.pdf,"North merica receive a (including Canada and of Mexico, but not the on United States)",,,https://projects.propublica.org/nonprofits/download-filing?path=2010_06_EO%2F38-3001876_990_200906.pdf,
1,2009,383001876_2009,383001876,,10000,,0206df0fb6f9e8938409471d158b55cf8bd77194e18e4d2e6edfc00d6e7812fb,"In the 2008-2009 fiscal the Seminary's Center for Excellence in preaching $10,000 in scholarship to support the education Shin Suk Ko, a Calvin Seminary alumnus who IS",EIN_383001876_YEAR_2009_FORMTYPE_990.pdf,"year North America (including Canada and sent Mexico, but not the funds United States) of",Check,,https://projects.propublica.org/nonprofits/download-filing?path=2010_06_EO%2F38-3001876_990_200906.pdf,
,2009,383001876_2009,383001876,,,,0206df0fb6f9e8938409471d158b55cf8bd77194e18e4d2e6edfc00d6e7812fb,pursuing a Ph D in at the University of under the supervision of Paul Scott Wilson,EIN_383001876_YEAR_2009_FORMTYPE_990.pdf,Homiletics Toronto Dr,,,https://projects.propublica.org/nonprofits/download-filing?path=2010_06_EO%2F38-3001876_990_200906.pdf,
1,2009,383001876_2009,383001876,,6269,,0206df0fb6f9e8938409471d158b55cf8bd77194e18e4d2e6edfc00d6e7812fb,Assistance for tuition and housing in the form of scholarships and for 1 Egyptian students in,EIN_383001876_YEAR_2009_FORMTYPE_990.pdf,Middle East and North Africa subsidies,Applied directly to student account,,https://projects.propublica.org/nonprofits/download-filing?path=2010_06_EO%2F38-3001876_990_200906.pdf,
,2009,383001876_2009,383001876,,,,0206df0fb6f9e8938409471d158b55cf8bd77194e18e4d2e6edfc00d6e7812fb,residence at the,EIN_383001876_YEAR_2009_FORMTYPE_990.pdf,Seminary,,,https://projects.propublica.org/nonprofits/download-filing?path=2010_06_EO%2F38-3001876_990_200906.pdf,
1,2009,383001876_2009,383001876,,12423,,0206df0fb6f9e8938409471d158b55cf8bd77194e18e4d2e6edfc00d6e7812fb,"Assistance for tuition, housing and living the form of scholarships subsidies for Russian",EIN_383001876_YEAR_2009_FORMTYPE_990.pdf,Russia and the newly stipends in independent States and,Applied directly to the student's account,,https://projects.propublica.org/nonprofits/download-filing?path=2010_06_EO%2F38-3001876_990_200906.pdf,
,2009,383001876_2009,383001876,,,,0206df0fb6f9e8938409471d158b55cf8bd77194e18e4d2e6edfc00d6e7812fb,students in residence at Seminary,EIN_383001876_YEAR_2009_FORMTYPE_990.pdf,the,,,https://projects.propublica.org/nonprofits/download-filing?path=2010_06_EO%2F38-3001876_990_200906.pdf,
6,2009,383001876_2009,383001876,,40915,,0206df0fb6f9e8938409471d158b55cf8bd77194e18e4d2e6edfc00d6e7812fb,"Assistance for tuition, housing and living the form of scholarships subsidies for foreign in residence at the",EIN_383001876_YEAR_2009_FORMTYPE_990.pdf,South America stipends in and students Seminary,Applied directly to student account,,https://projects.propublica.org/nonprofits/download-filing?path=2010_06_EO%2F38-3001876_990_200906.pdf,
5,2009,383001876_2009,383001876,,51086,,0206df0fb6f9e8938409471d158b55cf8bd77194e18e4d2e6edfc00d6e7812fb,Assistance for tuition and housing in the form of,EIN_383001876_YEAR_2009_FORMTYPE_990.pdf,Sub-Saharan frica,Applied directly to the student's account,,https://projects.propublica.org/nonprofits/download-filing?path=2010_06_EO%2F38-3001876_990_200906.pdf,
38,2009,383001876_2009,383001876,,254553,,0206df0fb6f9e8938409471d158b55cf8bd77194e18e4d2e6edfc00d6e7812fb,"$88,545 Assistance for tuition and housing in the of scholarships and for 25 Korean students in",EIN_383001876_YEAR_2009_FORMTYPE_990.pdf,East Asia and the formPacific subsidies,Applied to student account,,https://projects.propublica.org/nonprofits/download-filing?path=2010_06_EO%2F38-3001876_990_200906.pdf,
,2009,383001876_2009,383001876,,,,0206df0fb6f9e8938409471d158b55cf8bd77194e18e4d2e6edfc00d6e7812fb,"residence at the $47,038 Assistance for",EIN_383001876_YEAR_2009_FORMTYPE_990.pdf,Seminary,,,https://projects.propublica.org/nonprofits/download-filing?path=2010_06_EO%2F38-3001876_990_200906.pdf,
,2009,383001876_2009,383001876,,,,0206df0fb6f9e8938409471d158b55cf8bd77194e18e4d2e6edfc00d6e7812fb,"tuition and housing in the of scholarships and for 3 Indonesian students residence at the $64,226 Assistance for",EIN_383001876_YEAR_2009_FORMTYPE_990.pdf,form subsidies in Seminary,,,https://projects.propublica.org/nonprofits/download-filing?path=2010_06_EO%2F38-3001876_990_200906.pdf,
